T,Zero,DF,Forward
26.25,0.04817678246222096,0.2823407682179136,0.05053807461408155
26.5,0.04819734913838841,0.2788086005351126,0.04720134634039752
26.75,0.048178110380070915,0.27561110336929323,0.026941182244000217
27,0.04798815478231121,0.2737116280666463,0.04754480271151884
27.25,0.04798523297758919,0.2704690517167811,0.05115915047371189
27.5,0.0480079488563032,0.267076914294124,0.03952618433555877
27.75,0.04792518381291984,0.26449740179626685,0.02730117307558899
28,0.047748177533158256,0.2626457872994881,0.049411170841562324
28.25,0.047759723686687745,0.2594445721083774,0.03896133193626028
28.5,0.04768572701182118,0.2569064624083324,0.04611997027059722
28.75,0.04766902439786028,0.2539838868844891,0.039532804418929146
29,0.047598105748388096,0.2514917566539786,0.038944156546261155
29.25,0.04752467023845789,0.2490512440048562,0.0426313569357184
29.5,0.04748517020425966,0.2463966801019742,0.04709814039882687
29.75,0.047477105341037794,0.24354735380312603,0.036148148950809755
30,0.047386077235124606,0.24133185111942287,0.04738607723431265
