T,Zero,DF,Forward
23,0.04268823171136117,0.3746251588350407,0.06515176799837263
23.25,0.04291365159382699,0.3687109041634563,0.060985153554904414
23.5,0.04305215884056114,0.36359097698731613,0.049664457345555135
23.75,0.04304681234464855,0.35974429442077044,0.03709228465265113
24,0.04294961195212751,0.35672479142810387,0.031199243065715976
24.25,0.04282065672469921,0.35402033444114234,0.03058033258951376
24.5,0.04271587786666575,0.35115097923363453,0.035459278039384756
24.75,0.04265079948081713,0.34798103871257413,0.036687280446923154
25,0.0425951930971066,0.34476928408956736,0.03749380235729127
25.25,0.04254869425404835,0.34151812390523323,0.038304423298773926
25.5,0.04251107071571782,0.3382289306173838,0.03911821432556195
25.75,0.04248209024619043,0.3349031733072623,0.03993424649406663
26,0.04246152060954158,0.3315424126708911,0.04075159086180946
