T,Zero,DF,Forward
26.5,0.042447038576826336,0.3247022981007739,0.03891549145595974
26.75,0.04251177017002558,0.32071902456357954,0.050242681159939906
27,0.04258402167461756,0.3167100522881126,0.050387184169498056
27.25,0.04265627317920954,0.3127398938039323,0.05053168718016643
27.5,0.04272852468380151,0.3088083476027555,0.050676190188614356
27.75,0.04335613991822833,0.300252082328406,0.11774939472797286
28,0.04402634942102005,0.29149343823483775,0.1190898137337637
28.25,0.04469655892381178,0.2828954767698251,0.12043023273955455
28.5,0.045366768426603504,0.27445913489862667,0.12177065174423518
28.75,0.04555483719270591,0.2699005909920087,0.06293023555037358
29,0.04570592761322152,0.2656775560555181,0.06323241639405452
29.25,0.04585701803373714,0.26150084150583003,0.0635345972344048
29.5,0.04590518606338809,0.25815296326575016,0.01657569212554222
29.75,0.0461231092545816,0.2535580468962972,0.07631344283276498
30,0.04637680953674489,0.24875065094007243,0.07682084339655226
